osm_id,barrier,bicycle,foot,amenity,parking,highway,direction,stop,waterway,power,information,tourism,name,historic,check_date,place,telenav:graph-enhancer,design,line_attachment,material,structure,triple_tower,addr:city,addr:housenumber,addr:street,bus,public_transport,ref,description,operator,operator:wikidata,horse,incline,motorcar,motorcycle,motor_vehicle,railway,surface,tracktype,landuse,leisure,natural,voltage,mtb:scale:imba,water,lanes,maxspeed,mtb:scale,ref:FFID,cables,access,addr:interpolation,resource,building,service,bridge,layer,tunnel,admin_level,boundary,name:de,name:en,name:es,name:fr,name:it,name:ru,type,wikidata,wikipedia,protection_title,description:en,roundtrip,route,network,public_transport:version,website,wheelchair,WKT
"612357759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"farmland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.441722 49.8153693, -119.4440594 49.8154289, -119.4440524 49.815995, -119.4454342 49.8159447, -119.4453604 49.8165963, -119.4416435 49.8165669, -119.441722 49.8153693))"
"612357775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4456764 49.8183794, -119.4456739 49.8136225, -119.4457455 49.8134747, -119.4459076 49.8133332, -119.4462826 49.8131511, -119.4464519 49.8129051, -119.4464021 49.8125)"
"612357785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4547022 49.8159909, -119.4547967 49.8132699)"
"612357809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4581659 49.8162183, -119.4583028 49.8160377, -119.458362 49.8156238, -119.4582957 49.8153754)"
"612357824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4602503 49.815454, -119.4600494 49.815342, -119.459345 49.8151626)"
"612357828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.4469072 49.8125045, -119.4542911 49.8125, -119.4540739 49.8125936, -119.4529613 49.8126417, -119.4525617 49.8128922, -119.4529154 49.8131693, -119.4543404 49.8134286, -119.4554513 49.813955, -119.4559563 49.8144259, -119.4555794 49.8145927, -119.455167 49.814438, -119.4547328 49.81497, -119.4543252 49.8151837, -119.4534765 49.8152211, -119.4529172 49.815601, -119.4526449 49.8159349, -119.4518353 49.8160107, -119.4516227 49.8159593, -119.4515306 49.8131427, -119.4507429 49.8129889, -119.4505789 49.8132556, -119.4507257 49.8139955, -119.450224 49.8140586, -119.4478847 49.8141165, -119.4476481 49.8134974, -119.4465351 49.8130397, -119.4459974 49.8131415, -119.4454682 49.8133772, -119.4452733 49.8132337, -119.445251 49.8129574, -119.4455187 49.8127123, -119.4458546 49.8126244, -119.4463307 49.8126165, -119.4469072 49.8125045))"
"612357835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4574015 49.8145991, -119.4570031 49.8147294)"
"612357867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4550785 49.8131837, -119.4551022 49.8125)"
"612357883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4548763 49.8233817, -119.4548741 49.8232276, -119.4546484 49.8163793, -119.4546937 49.8160809)"
"612357965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4568643 49.8135311, -119.4568737 49.8125)"
"612357991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"farmland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.4528051 49.8163113, -119.4546612 49.8163702, -119.45472 49.8175223, -119.4527635 49.8175675, -119.4528051 49.8163113))"
"612357996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4584169 49.8151676, -119.4576633 49.8144478)"
"612358011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4633024 49.8179361, -119.4606304 49.8176579, -119.459991 49.8174921, -119.4581491 49.8164935)"
"612358042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4601698 49.8156498, -119.4599101 49.8154987, -119.4592042 49.8153256)"
"612359026",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.385291 49.8125, -119.3854568 49.8129064, -119.385539 49.8140116, -119.3854522 49.8145258, -119.3854315 49.8154971, -119.3854595 49.8163602, -119.3855837 49.8169071, -119.3854664 49.8173229, -119.385507 49.8176007, -119.3857709 49.8178569, -119.3863996 49.8182031, -119.3872607 49.8190405, -119.3873656 49.8192271, -119.3874331 49.8200175, -119.3876556 49.820301, -119.3887944 49.8211042, -119.3894374 49.8214873, -119.3896301 49.8217166, -119.3896758 49.8223461, -119.3895907 49.8228788, -119.3896118 49.8236064, -119.3893446 49.8241164, -119.3893497 49.8242061, -119.3894554 49.8243742, -119.3901945 49.8249894, -119.3907901 49.8257585, -119.3907824 49.8259209, -119.3903245 49.8264706, -119.3902144 49.8268052, -119.3902259 49.827318, -119.3904164 49.8278094, -119.3908839 49.8282224, -119.3911515 49.8283335, -119.3929606 49.8283321, -119.3934005 49.8282509, -119.3936933 49.8282452, -119.394244 49.8284218, -119.394771 49.8284019, -119.3953223 49.8282736, -119.3960302 49.828268, -119.3975675 49.8284346, -119.3989469 49.8287394, -119.3999975 49.8289146, -119.4008318 49.8288974)"
"612359030",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.39927 49.816165, -119.3989581 49.8169099, -119.3988011 49.8176505, -119.3983273 49.8190633, -119.3983119 49.8192797, -119.3983928 49.8198082, -119.3990478 49.8204063, -119.3991692 49.8205844, -119.3992428 49.8209604, -119.3990665 49.8213335, -119.3991052 49.8215657, -119.3995519 49.8218719, -119.4002681 49.82201, -119.4005661 49.8221567, -119.4007915 49.8224672, -119.4009784 49.8228944, -119.4017493 49.8235539, -119.4018771 49.8236137, -119.4024933 49.8237005, -119.4028021 49.8237917, -119.4044917 49.8244682, -119.4052949 49.8249823, -119.4054943 49.8250407, -119.4060646 49.8250464, -119.4064212 49.8252472)"
"612359031",,,,,,,,,"stream",,,,"Hachey Creek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4299507 49.8125, -119.4299525 49.8128182, -119.4301101 49.8129321, -119.4303632 49.8129891, -119.4307527 49.8129805, -119.431344 49.8128794, -119.432191 49.8128523, -119.4327348 49.812858, -119.4330724 49.8129421, -119.4338247 49.8135644, -119.4346422 49.8140245, -119.4348166 49.8142096, -119.4347638 49.8148034, -119.4349799 49.8155099, -119.4348843 49.8158361, -119.4349926 49.8160701, -119.4371352 49.8162206)"
"612359034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3845013 49.8212165, -119.3838884 49.8211679, -119.3833366 49.821205, -119.3825508 49.8213934, -119.381874 49.8216256, -119.3811038 49.8219735, -119.3807693 49.8220642, -119.3804419 49.822076, -119.3801542 49.8220274, -119.3799131 49.821916, -119.3797383 49.8217561, -119.3796452 49.8215458, -119.3796481 49.8213479, -119.3797379 49.8211527, -119.3798879 49.8210141, -119.38051 49.8207325, -119.3807137 49.8205716, -119.3808652 49.8203543, -119.3809029 49.8201338, -119.3808291 49.8198969, -119.380691 49.8197085, -119.3804217 49.819495, -119.3798608 49.8192373, -119.3796863 49.819102, -119.3795572 49.81881, -119.3796527 49.8175606, -119.379865 49.8169409, -119.3801744 49.8163071, -119.3803726 49.8160134, -119.3805468 49.8158837, -119.3807974 49.815782, -119.3818369 49.8156547, -119.3822467 49.8154989, -119.3825825 49.8152354, -119.3827764 49.8149085, -119.3831206 49.8139506, -119.383638 49.8128929, -119.3837118 49.8125)"
"612359035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3846316 49.821409, -119.3838993 49.8213484, -119.3834162 49.8213783, -119.3826728 49.8215557, -119.3820266 49.8217766, -119.3812512 49.8221269, -119.3808088 49.8222434, -119.3804356 49.8222569, -119.3800589 49.8221978, -119.3797319 49.8220539, -119.379497 49.8218478, -119.3793716 49.8215829, -119.3793695 49.8213334, -119.3794771 49.8210872, -119.379708 49.8208754, -119.3803334 49.8205923, -119.3805915 49.8203173, -119.3806249 49.8201533, -119.3804623 49.8198122, -119.3802442 49.8196346, -119.3796847 49.8193776, -119.3794601 49.8192081, -119.3793254 49.8190155, -119.3792782 49.8188138, -119.3793128 49.817901, -119.3795973 49.8168903, -119.3799108 49.8162481, -119.3801257 49.8159286, -119.38035 49.8157553, -119.3806717 49.8156202, -119.3817599 49.8154806, -119.382081 49.815353, -119.3823304 49.8151571, -119.3825127 49.8148497, -119.3828532 49.8138996, -119.3833687 49.8128458, -119.3834341 49.8125)"
"612359038",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4059282 49.8158559, -119.4061815 49.8156437, -119.4068524 49.8148932, -119.4069644 49.8146112, -119.4069852 49.8142153, -119.407276 49.8138949, -119.4083394 49.8134591, -119.4086865 49.8131998, -119.4088906 49.8131144, -119.4105296 49.8130381)"
"612359057",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4016165 49.8144261, -119.4028441 49.8133921, -119.404358 49.8125)"
"612359078",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4365968 49.8174525, -119.4348805 49.81716, -119.4344824 49.8170294, -119.434267 49.8168547, -119.4340332 49.8162527, -119.4337467 49.8161058, -119.4315808 49.8162186, -119.4310107 49.8163855)"
"612359083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4365985 49.8176393, -119.4347952 49.817332, -119.4343293 49.8171814, -119.4340031 49.8169162, -119.4337915 49.8163444, -119.433665 49.8162799, -119.4316219 49.8163973, -119.4312758 49.8164948)"
"612359246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4369355 49.8224672, -119.4369447 49.817626)"
"612359247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4366565 49.8225569, -119.4366658 49.8176958)"
"612359265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4317938 49.8171846, -119.4312495 49.8165567)"
"612359276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4369441 49.8175358, -119.4369351 49.8169692)"
"612392366",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4477325 49.8029171, -119.4477886 49.8029156, -119.4479697 49.8029398, -119.4487188 49.8031934, -119.4491515 49.8032104, -119.4496005 49.8033101, -119.4502507 49.8037901, -119.4505186 49.8038656, -119.4507693 49.8038599, -119.4511508 49.8039966, -119.4525843 49.8040294, -119.4529673 49.8039225, -119.4533163 49.8039325)"
"612392369",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4498686 49.8076049, -119.4496628 49.8078504)"
"612392373",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4338046 49.7951508, -119.4344189 49.7948945, -119.4352536 49.7946523, -119.4357422 49.7947136, -119.437084 49.7951181, -119.4377787 49.7951393, -119.4382756 49.7950654, -119.4389276 49.7950426, -119.4401845 49.7951694, -119.4406503 49.7952947, -119.4413174 49.7955866, -119.4429882 49.7964867, -119.4432935 49.7967403, -119.4438163 49.7969012, -119.4447525 49.7972772, -119.4453602 49.7977856, -119.4457035 49.7979409, -119.446265 49.7980718, -119.4469748 49.7983453, -119.4473763 49.7986074, -119.4475362 49.7990076, -119.4475461 49.7997639, -119.4472612 49.8002011, -119.4473327 49.8007936, -119.4474797 49.8009346, -119.4476363 49.8012735, -119.4476673 49.8016054, -119.4476008 49.8022277, -119.4477325 49.8029171)"
"612392375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4533843 49.8062568, -119.4536558 49.8063539, -119.453994 49.8066237, -119.4542106 49.8069678)"
"612392378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4551022 49.8125, -119.4549851 49.8116699, -119.4547067 49.8111967)"
"612392383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4500422 49.8077759, -119.4499077 49.8079364)"
"612392396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4580975 49.8100412, -119.4569417 49.8103217)"
"612392403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quarry",,,,,,,,,,,,,"aggregate",,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.4445691 49.8114335, -119.4449939 49.8114877, -119.4452487 49.8117031, -119.4452625 49.8118454, -119.4452582 49.8119827, -119.4450344 49.812226, -119.4447551 49.8122603, -119.4443744 49.8122043, -119.4441487 49.8121077, -119.4440829 49.8119304, -119.4441178 49.8116975, -119.4442618 49.8115431, -119.4445691 49.8114335))"
"612392405",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4214157 49.7754854, -119.4215637 49.7773254, -119.4222808 49.7791726, -119.4225299 49.780292, -119.4229627 49.7808945, -119.4238067 49.7816593, -119.4240578 49.7819598, -119.424186 49.7822731, -119.4245408 49.7827061, -119.4247232 49.7830351, -119.4247504 49.783592, -119.4252199 49.7840947, -119.4254203 49.7847299, -119.4260192 49.7856072, -119.426079 49.7859661, -119.426032 49.7861555, -119.4254344 49.787275, -119.4254622 49.7875171, -119.4256319 49.7878731, -119.4261198 49.7884656, -119.4269496 49.7889256, -119.4276825 49.789162, -119.4283047 49.7896434, -119.4295824 49.7901661, -119.4304965 49.7909466, -119.4307536 49.7910947, -119.4310358 49.7911787, -119.4317875 49.7911901, -119.4325205 49.7911474, -119.4338858 49.7906418, -119.4342416 49.7905535, -119.4352506 49.7904509, -119.4366541 49.7904225, -119.4378108 49.7905051, -119.439838 49.7904809, -119.4410927 49.790562, -119.4435656 49.7905378, -119.4441092 49.7906062, -119.4454411 49.7910819, -119.4469546 49.7913297, -119.4475193 49.7915148, -119.4483994 49.7918923, -119.4489546 49.7924206, -119.4495237 49.7924349, -119.4500036 49.7925517, -119.4503082 49.7925445, -119.4514737 49.792781, -119.4521955 49.7927838, -119.4533266 49.7926243, -119.4538128 49.7926229, -119.4540385 49.7926813, -119.4543008 49.7929191, -119.4543932 49.7933492, -119.4543532 49.793926, -119.4540715 49.7944174, -119.4539133 49.7951393, -119.4539181 49.795806, -119.4540407 49.7968556, -119.4541922 49.7971049, -119.4547181 49.7975962, -119.4551514 49.7978149)"
"612392411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.449925 49.8075227, -119.4509148 49.8057049, -119.4511945 49.8055096, -119.4514884 49.8054587, -119.4517039 49.8055039)"
"612392415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.4574811 49.8098918, -119.4579903 49.8106342, -119.4582889 49.8107992, -119.4584186 49.8116797, -119.4578951 49.8119725, -119.4571606 49.8120481, -119.4563354 49.8116902, -119.4553462 49.8115989, -119.4547298 49.8119355, -119.4544765 49.8124201, -119.4542911 49.8125, -119.4469178 49.8125, -119.4476197 49.8122013, -119.4481057 49.8121129, -119.448353 49.8119315, -119.4492057 49.8117083, -119.4505167 49.8115207, -119.4520805 49.8112087, -119.4546153 49.8105742, -119.4553102 49.810363, -119.4562412 49.8102653, -119.4574811 49.8098918))"
"612392421",,,,,,,,,"stream",,,,"Hachey Creek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4098247 49.7960921, -119.4101312 49.7955552, -119.4106911 49.7950398, -119.4112626 49.7948304, -119.4120132 49.7948332, -119.4140529 49.7953303, -119.4147932 49.7956564, -119.4155127 49.7961549, -119.4159959 49.7969539, -119.4163566 49.7972245, -119.4166832 49.7973256, -119.4173361 49.7973398, -119.4177708 49.7974024, -119.4181638 49.7975207, -119.41848 49.7977116, -119.4187425 49.7985248, -119.4192254 49.7995759, -119.4195494 49.8004874, -119.419983 49.8011069, -119.4200339 49.8012778, -119.4200358 49.8018717, -119.4198288 49.8024784, -119.4199351 49.8029071, -119.4209621 49.8040194, -119.421015 49.804243, -119.421434 49.8048369, -119.4219876 49.8053297, -119.4222995 49.805737, -119.4227356 49.8061329, -119.4244096 49.8073392, -119.4254183 49.8083517, -119.4258051 49.8085954, -119.4269654 49.8095254, -119.4273303 49.809608, -119.427803 49.8099042, -119.4280011 49.8099541, -119.4289618 49.8100053, -119.429217 49.8101079, -119.4301708 49.8113826, -119.4301798 49.8115535, -119.4300791 49.8117443, -119.4299507 49.8125)"
"612392428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4527727 49.8076716, -119.4520306 49.8071727)"
"612392439",,,,,,,,,"stream",,,,"Gillard Creek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4435249 49.75, -119.4435673 49.7513877, -119.4437976 49.7523719, -119.4437567 49.7534884, -119.4441873 49.7548913, -119.444244 49.7559794, -119.4441785 49.7563582, -119.4443009 49.7579662, -119.4442524 49.7586597, -119.4441007 49.7594815, -119.4441089 49.7599216, -119.4445595 49.7606138, -119.4446318 49.7609456, -119.4442862 49.7617987, -119.4438139 49.762357, -119.4435615 49.7628398, -119.4434829 49.763804, -119.4437156 49.7642483, -119.4441959 49.7647055, -119.4443828 49.7653863, -119.4446942 49.7660443, -119.4448168 49.7668162, -119.4447523 49.7674656, -119.4449289 49.7682531, -119.4449753 49.7688913, -119.4451254 49.7693826, -119.4453089 49.7697202, -119.4459224 49.7702912, -119.4460036 49.7705604, -119.4460265 49.7710091, -119.4460202 49.7714235, -119.4460944 49.771791, -119.4463195 49.7721185, -119.4467223 49.7724162, -119.4468116 49.7725401, -119.4470959 49.7734786, -119.447395 49.7741566, -119.4473521 49.7744443, -119.4469916 49.7747319, -119.4468775 49.7749228, -119.4468067 49.7751849, -119.4468132 49.7755722, -119.4469696 49.7762073, -119.4471715 49.7766347, -119.4472284 49.7774693, -119.4474208 49.7782569, -119.4475019 49.7795871)"
"612392447",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.386363 49.7683045, -119.3871171 49.7689554, -119.3883919 49.7703055, -119.3884768 49.7703212, -119.3890427 49.770841, -119.3895136 49.7711002, -119.3905167 49.7714036, -119.391101 49.771724, -119.3922949 49.7725372, -119.3924205 49.7728577, -119.392499 49.7739002, -119.3924595 49.7742064, -119.3928773 49.7748003, -119.392952 49.7754555, -119.3931095 49.77583, -119.3937054 49.7766546, -119.3947264 49.7776231, -119.3952123 49.7785032, -119.3955212 49.7788479, -119.3957935 49.7792923, -119.3959534 49.7794333, -119.3961603 49.7799773, -119.3965672 49.7806168, -119.3971334 49.7810811, -119.3973467 49.7811936, -119.3984112 49.7813517, -119.3991865 49.781336)"
"612392452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4516938 49.8085146, -119.4501314 49.8077633)"
"612392453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4534027 49.8060089, -119.4536478 49.805828, -119.4539457 49.8057681, -119.4541611 49.8057941)"
"612392459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3834341 49.8125, -119.3834299 49.8122233, -119.3833447 49.8119846, -119.3829619 49.811481, -119.382879 49.8112706, -119.3828689 49.8109777, -119.3830371 49.8106515, -119.3833867 49.8103526, -119.3843323 49.8097096, -119.3843674 49.8095653, -119.3842741 49.8095235)"
"612392463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4602007 49.8080051, -119.4592465 49.8074374, -119.4585968 49.8071654, -119.4574588 49.806989)"
"612392470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4517982 49.805478, -119.4519778 49.8052213, -119.4515428 49.8048541)"
"612392471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"quarry",,,,,,,,,,,,,"aggregate",,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-119.4498389 49.8063963, -119.4499979 49.8065785, -119.4500816 49.8071694, -119.4499786 49.807245, -119.449597 49.8070434, -119.4486696 49.8073153, -119.448279 49.8073397, -119.4482732 49.8072343, -119.4483404 49.8067886, -119.4485351 49.8066744, -119.4487917 49.8065246, -119.4493681 49.8064126, -119.4498389 49.8063963))"
"612392476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.458228 49.8100095, -119.4585039 49.8099426, -119.4587888 49.8099467)"
"612392481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4561761 49.8067761, -119.4561125 49.8058817)"
"612392482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3837118 49.8125, -119.3837085 49.8122117, -119.3836126 49.8119338, -119.3832277 49.8114259, -119.383142 49.8110171, -119.3832739 49.8107478, -119.383594 49.8104731, -119.3845869 49.8097857, -119.3846402 49.80952, -119.384526 49.8094045, -119.3843668 49.8093535)"
"612392483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"odd",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4559574 49.8089631, -119.4558776 49.8086696, -119.4559039 49.8070143)"
"612392484",,,,,,,,,"stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3924619 49.7700419, -119.392806 49.7702229, -119.3930241 49.7704251, -119.3938301 49.7713181, -119.3950492 49.7720744, -119.3952294 49.7723678, -119.3953968 49.7729218, -119.3959746 49.7733604, -119.3960692 49.7736011, -119.396103 49.7743104, -119.3962595 49.77492, -119.3966718 49.7756933, -119.3973082 49.7764994, -119.3976944 49.7772827, -119.3975963 49.7781031, -119.3978255 49.7790786, -119.3978556 49.7799787, -119.3982815 49.7807065, -119.398802 49.781128, -119.3991865 49.781336)"
"612392485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"even",,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4464021 49.8125, -119.4462714 49.8119894)"
